"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"1380",3.46153266462193e-266,3.09792418764745,0.097,0.046,2.32137303554876e-261,"2","EHD2"
"1381",1.95322038207037e-265,2.62544657992378,0.143,0.081,1.30986865262403e-260,"2","AXL"
"1382",6.37113398573448e-265,3.42467830554622,0.045,0.014,4.27260987351326e-260,"2","KCNMB1"
"1383",1.35327022909715e-255,4.26105008539371,0.035,0.009,9.07530081037133e-251,"2","ALX4"
"1384",9.46454508142808e-253,2.69189562644969,0.098,0.048,6.3471132225073e-248,"2","IFITM2"
"1385",6.89678812020047e-252,3.13024921582864,0.079,0.035,4.62512404916884e-247,"2","CCN2"
"1386",1.97944778512027e-246,2.90370059140956,0.08,0.035,1.32745727365736e-241,"2","NUPR1"
"1387",3.71393716885586e-246,4.22823633997341,0.065,0.026,2.49064054417812e-241,"2","SLC6A20"
"1388",3.71835057745839e-244,4.10753564036214,0.027,0.006,2.49360026425514e-239,"2","NTF3"
"1389",4.28301776629703e-241,2.00907987949021,0.102,0.05,2.87227737443411e-236,"2","LEF1"
"1390",1.5108288865741e-240,2.15533603974593,0.243,0.183,1.01319206791433e-235,"2","LGALS1"
"1391",1.28262733515413e-236,2.60907270733866,0.104,0.053,8.60155543501063e-232,"2","CCND1"
"1392",6.8187263965081e-235,4.57857278209586,0.035,0.01,4.57277429602626e-230,"2","PTGDR"
"1393",4.48785618939948e-234,3.31017538052645,0.042,0.014,3.00964611773508e-229,"2","EMILIN1"
"1394",4.55869398999081e-228,2.71752907932739,0.091,0.044,3.05715136356764e-223,"2","RHOC"
"1395",5.61572673042264e-226,2.50220940324006,0.08,0.037,3.76601865995603e-221,"2","GNG11"
"1396",7.66632273394811e-226,4.0343952523908,0.046,0.016,5.14118935184028e-221,"2","THBS1"
"1397",1.065428701389e-225,3.28360368139115,0.035,0.01,7.14497795725493e-221,"2","IGFN1"
"1398",2.45702979726202e-225,2.88265885663049,0.051,0.018,1.64773332263985e-220,"2","LRRC32"
"1399",1.32139736187268e-223,3.36345108852557,0.036,0.011,8.86155498819056e-219,"2","PGF"
"1400",1.3412008470089e-222,2.45316340234176,0.075,0.034,8.99436112021106e-218,"2","GGT5"
"1401",1.37892091360323e-219,2.79519098470703,0.271,0.226,9.24731943080597e-215,"2","LTBP1"
"1402",1.29262793986369e-217,3.60927163444689,0.084,0.041,8.66862149031386e-213,"2","FAM20A"
"1403",9.43851336131625e-215,3.87813785906453,0.026,0.006,6.3296558303659e-210,"2","C7"
"1404",1.3225275592985e-209,2.98687722017984,0.073,0.034,8.8691343181676e-205,"2","IL1R1"
"1405",1.50102107054197e-208,2.77062616685765,0.089,0.045,1.00661475032685e-203,"2","MYL12A"
"1406",2.14066508030786e-206,4.16627564538936,0.021,0.005,1.43557281615606e-201,"2","ALX3"
"1407",2.54095766094808e-203,2.66242336138501,0.147,0.093,1.704017026585e-198,"2","NR4A2"
"1408",2.57916547646921e-200,3.22181708413194,0.073,0.034,1.72963995182978e-195,"2","ITGA5"
"1409",8.10762785338742e-198,2.71192421507528,0.085,0.042,5.43713739103867e-193,"2","ESAM"
"1410",6.32783413689276e-197,2.48373418260025,0.183,0.128,4.24357212888303e-192,"2","IGFBP5"
"1411",3.7047040088603e-195,2.71356993312719,0.089,0.046,2.4844486024219e-190,"2","ABI3BP"
"1412",1.14159060401276e-192,4.11681813177203,0.023,0.006,7.65573490863034e-188,"2","CLIC6"
"1413",1.78386805120796e-192,3.2085323811366,0.033,0.01,1.19629759250108e-187,"2","FOXD1"
"1414",4.1715660293676e-192,3.2301653458449,0.03,0.009,2.7975356106145e-187,"2","CD93"
"1415",7.39440437991321e-188,3.93136420093823,0.031,0.01,4.9588354652574e-183,"2","VGLL3"
"1416",3.18401006854344e-187,3.23454837047762,0.083,0.042,2.1352608321666e-182,"2","TUBB6"
"1417",1.09358715979315e-183,2.95376435460333,0.054,0.022,7.33381421100485e-179,"2","ITPRIP"
"1418",3.30921031832333e-180,2.66905725496565,0.286,0.258,2.21922262367399e-175,"2","ARHGAP10"
"1419",1.5144880910119e-178,5.1240626073791,0.012,0.002,1.0156460035944e-173,"2","DSC3"
"1420",1.64581369424259e-177,2.1374306617903,0.26,0.216,1.10371557963297e-172,"2","ARHGAP29"
"1421",1.60309982055301e-176,2.64462389818485,0.065,0.03,1.07507080165926e-171,"2","VAMP5"
"1422",1.67740927927342e-175,4.46771730108258,0.013,0.002,1.12490421086634e-170,"2","AL731571.1"
"1423",1.38976004175268e-173,2.3746452094537,0.181,0.13,9.32000879200183e-169,"2","MFGE8"
"1424",5.69926295057582e-171,2.82755379541336,0.115,0.069,3.82203971991516e-166,"2","BMP6"
"1425",4.5915631875023e-169,2.51918358289259,0.141,0.092,3.07919410480279e-164,"2","BNC2"
"1426",8.89523703047078e-167,2.20699521045286,0.121,0.074,5.96532385737432e-162,"2","PECAM1"
"1427",1.5270708661662e-166,3.97766784896972,0.021,0.005,1.02408426426838e-161,"2","AC002074.1"
"1428",1.04168112553559e-165,4.15836015692053,0.016,0.003,6.9857219640668e-161,"2","SIX1"
"1429",2.22764816047711e-165,2.13502363637415,0.364,0.377,1.49390540937916e-160,"2","PLCB4"
"1430",9.29994597225723e-165,2.71796075022551,0.066,0.032,6.23672976791514e-160,"2","GEM"
"1431",1.33450922290811e-164,2.72724814968891,0.064,0.03,8.94948575066635e-160,"2","ZIC2"
"1432",4.99973962203963e-164,2.3848108096461,0.166,0.116,3.35292538533222e-159,"2","MSN"
"1433",4.64521302303255e-163,2.67753352372586,0.066,0.032,3.11517275750609e-158,"2","S100A10"
"1434",5.16363996018513e-162,3.31734195782905,0.035,0.013,3.46284023009935e-157,"2","MXRA8"
"1435",2.11438908306386e-161,2.77559215402683,0.239,0.198,1.41795160688428e-156,"2","NXN"
"1436",2.46115659079611e-161,2.25374806634997,0.07,0.035,1.65050083291969e-156,"2","CAVIN2"
"1437",1.84244983969587e-160,3.08039531603822,0.041,0.016,1.23558371149684e-155,"2","TEAD3"
"1438",1.50244831129987e-159,3.68711370728517,0.022,0.006,1.00757188652392e-154,"2","COX4I2"
"1439",1.00715760227548e-158,2.09104894752888,0.282,0.253,6.7542003123798e-154,"2","AC016739.1"
"1440",1.37910283524524e-157,3.9820445684933,0.015,0.003,9.24853943372163e-153,"2","TMEM30B"
"1441",2.07191148566468e-157,2.85366750286347,0.082,0.044,1.38946528051645e-152,"2","EDNRA"
"1442",1.18211041962049e-156,2.77720488993754,0.076,0.04,7.92746889605892e-152,"2","NPNT"
"1443",9.38774877671325e-156,2.95215449011982,0.172,0.126,6.29561208463944e-151,"2","ADAMTS9"
"1444",1.2457630492199e-154,3.00472395441268,0.05,0.022,8.35433616067846e-150,"2","KDR"
"1445",2.07701529578383e-154,2.50699117950251,0.163,0.116,1.39288799765855e-149,"2","NET1"
"1446",9.43308627914044e-154,2.42635885635511,0.058,0.027,6.32601632051716e-149,"2","MTND2P28"
"1447",9.72794180117138e-153,2.17451257263367,0.389,0.428,6.52375233070155e-148,"2","CRIM1"
"1448",2.93809804687793e-151,4.26712054227473,0.03,0.01,1.97034731219728e-146,"2","SLC5A5"
"1449",6.49056421150258e-151,4.04043673356314,0.019,0.005,4.35270217151786e-146,"2","OSR1"
"1450",3.92789122119729e-150,3.30268268654887,0.064,0.032,2.63412241075932e-145,"2","VEGFC"
"1451",8.01507297442405e-149,2.35411247358769,0.075,0.04,5.37506823810825e-144,"2","SMAD6"
"1452",1.39294748511532e-148,3.74469131408814,0.019,0.005,9.34138442468035e-144,"2","FOXS1"
"1453",4.45973229625291e-148,3.35302178410854,0.033,0.012,2.99078567251313e-143,"2","FLNC"
"1454",1.53751538385361e-147,3.89651886122226,0.018,0.004,1.03108856671991e-142,"2","TNFRSF12A"
"1455",7.08763814317794e-146,2.4183792448452,0.242,0.205,4.75311189157799e-141,"2","WWTR1"
"1456",1.13903022924264e-142,3.72177709752994,0.039,0.016,7.63856452334697e-138,"2","SRL"
"1457",2.06669609506936e-142,2.8236672604796,0.036,0.014,1.38596773527541e-137,"2","PEAR1"
"1458",2.93093287423557e-142,2.91221588593313,0.055,0.026,1.96554220411986e-137,"2","ANXA1"
"1459",5.60709108407351e-139,2.73523403931271,0.085,0.048,3.76022742280138e-134,"2","ISYNA1"
"1460",2.51648985600799e-135,2.67135800736752,0.049,0.022,1.68760842723608e-130,"2","GYPC"
"1461",3.92454361482218e-134,3.29645886618567,0.021,0.006,2.63187743897205e-129,"2","GABRE"
"1462",8.25807419322096e-134,2.93639978839184,0.021,0.006,5.53802971545784e-129,"2","MMP14"
"1463",1.68356003432601e-132,3.86308393464399,0.013,0.003,1.12902903021971e-127,"2","MPZL2"
"1464",1.82108909962553e-130,2.79581268670633,0.038,0.016,1.22125877199087e-125,"2","PGR"
"1465",1.54077646615931e-128,2.0380665477918,0.18,0.137,1.03327551373576e-123,"2","PDGFRB"
"1466",3.35905716375314e-128,2.63760545901673,0.109,0.07,2.25265091515613e-123,"2","ANGPT1"
"1467",1.09788419430801e-127,2.13507177654212,0.439,0.542,7.36263098386841e-123,"2","ESYT2"
"1468",1.61628486093273e-126,2.73788856058535,0.391,0.456,1.0839129534387e-121,"2","ATP1B3"
"1469",2.68176277031389e-125,3.83727552102447,0.043,0.019,1.7984437490279e-120,"2","LTBP2"
"1470",3.79601745682682e-125,2.89977477858902,0.035,0.014,2.5456852268972e-120,"2","SEMA3G"
"1471",5.25609950483286e-124,2.27888963294411,0.179,0.138,3.52484544993101e-119,"2","ITGA8"
"1472",2.09361895191524e-121,2.13008455243319,0.158,0.116,1.4040227415334e-116,"2","PPP1R14A"
"1473",2.94035388256629e-121,2.49320132446999,0.064,0.034,1.97186012072661e-116,"2","TNFAIP8"
"1474",3.19007179869141e-121,4.15209774832511,0.016,0.004,2.13932594963843e-116,"2","MYH11.1"
"1475",5.68776064255416e-121,2.62672676875355,0.053,0.027,3.81432604210967e-116,"2","ICAM2"
"1476",1.21757279937802e-117,2.86477441500897,0.037,0.016,8.16528670718885e-113,"2","EVA1B"
"1477",6.19110550821782e-117,4.10048848750919,0.011,0.002,4.15187917592103e-112,"2","FOXL1"
"1478",3.02814149123148e-116,3.16861497287103,0.074,0.043,2.03073224684966e-111,"2","DUSP5"
"1479",1.32966965987412e-115,3.6560608844043,0.076,0.045,8.91703067304784e-111,"2","PRDM6"
"1480",5.05164001216246e-115,2.52389646083599,0.132,0.093,3.38773082495639e-110,"2","NR4A3"
"1481",4.2496974777666e-110,2.97671595360761,0.032,0.013,2.84993212253984e-105,"2","FGL2"
"1482",7.38056558440718e-109,3.77676424816285,0.017,0.005,4.94955489221514e-104,"2","LINC01397"
"1483",7.85260047742096e-109,2.73370932114297,0.017,0.005,5.26611093216804e-104,"2","RUNX3"
"1484",8.21154429419951e-108,2.1628242203939,0.106,0.07,5.50682583457608e-103,"2","ERG"
"1485",7.55066522034954e-106,3.78842443271223,0.033,0.014,5.06362711007081e-101,"2","ADAMTS15"
"1486",6.07284949182595e-104,2.89774237597231,0.028,0.011,4.07257432620832e-99,"2","PGR-AS1"
"1487",8.24679865764696e-104,3.82269784034255,0.026,0.01,5.5304681157912e-99,"2","SBSPON"
"1488",7.99273251369721e-102,2.21666000080119,0.151,0.114,5.36008627833562e-97,"2","SLC2A1"
"1489",1.45299925930786e-100,3.95158782989918,0.012,0.003,9.74410363277038e-96,"2","CHMP4C"
"1490",8.96364181073348e-100,3.42571385425633,0.013,0.003,6.01119747111409e-95,"2","CXCL8"
"1491",1.32295762027029e-99,2.49140494497844,0.054,0.029,8.87201839305663e-95,"2","RAMP2"
"1492",1.78831393224504e-98,2.1631362175863,0.076,0.046,1.19927908924217e-93,"2","MT-TM"
"1493",8.00826614925079e-98,2.99907537402588,0.023,0.008,5.37050344501057e-93,"2","FMO2"
"1494",1.71894046959538e-97,2.00387237716276,0.32,0.538,1.15275585772005e-92,"2","PLPP1"
"1495",1.74118963599901e-97,3.74164933457557,0.014,0.004,1.16767659369365e-92,"2","LINC02188"
"1496",1.95665931453498e-97,3.13486180437787,0.058,0.032,1.31217486951345e-92,"2","S1PR3"
"1497",1.27363748728248e-96,2.96288491337677,0.036,0.017,8.54126771721374e-92,"2","SMIM10"
"1498",4.20920827200648e-96,2.8623571559046,0.038,0.018,2.82277925137298e-91,"2","RARRES2"
"1499",1.65184870294734e-95,2.1947831018696,0.098,0.065,1.10776277717055e-90,"2","ENG"
"1500",3.21137201498571e-95,2.57641774277739,0.078,0.049,2.15361030068972e-90,"2","FBLN1"
"1501",1.38718897253156e-94,2.06656119728279,0.053,0.028,9.30276668759113e-90,"2","TRIM38"
"1502",1.66327938461851e-91,3.27074402711638,0.022,0.008,1.11542842091287e-86,"2","PLA1A"
"1503",2.19396987815887e-90,3.7882185548025,0.011,0.003,1.4713200796909e-85,"2","LINC01139"
"1504",3.13539692095161e-90,3.60119842467359,0.074,0.046,2.10265988312857e-85,"2","OGN"
"1505",3.21845111570945e-90,3.51259929159641,0.031,0.014,2.15835768721707e-85,"2","PLP2"
"1506",4.96087143960643e-87,2.04960424576135,0.112,0.079,3.32685960482887e-82,"2","ITM2A"
"1507",3.57188249493486e-85,4.13698674425507,0.015,0.005,2.39537583875321e-80,"2","AL365475.1"
"1508",6.77102128652469e-85,3.96828161377073,0.016,0.005,4.54078229516919e-80,"2","AVPR1A"
"1509",5.50926458433232e-82,2.85931611686625,0.128,0.097,3.69462301554494e-77,"2","CD151"
"1510",1.14814634284142e-80,2.86291120176145,0.026,0.011,7.69969900436312e-76,"2","SYDE1"
"1511",8.25187169826967e-80,3.52468709218262,0.01,0.003,5.53387019829361e-75,"2","CLIC3"
"1512",2.75073981613911e-79,3.1671746124201,0.077,0.05,1.84470113549921e-74,"2","FBLN5"
"1513",7.51630786010094e-79,3.33882778295069,0.042,0.022,5.04058637714089e-74,"2","COL13A1"
"1514",1.23783884680114e-78,2.2478271685421,0.061,0.037,8.3011948744178e-74,"2","BST2"
"1515",1.41135591024149e-78,2.4878775213619,0.185,0.16,9.46483500526147e-74,"2","TLN1"
"1516",2.52220628798612e-78,2.48371241419284,0.025,0.011,1.69144198084925e-73,"2","CYTIP"
"1517",2.27386140587605e-77,2.39994460383877,0.035,0.018,1.52489693600859e-72,"2","HBA1"
"1518",5.97135632112725e-77,2.59528427449782,0.035,0.017,4.00451097607436e-72,"2","SERPINE1"
"1519",2.39868134107416e-76,2.05137006731241,0.185,0.157,1.60860368095116e-71,"2","PLCE1"
"1520",3.37626462773378e-76,2.44603003258723,0.044,0.024,2.26419058465083e-71,"2","ZIC4"
"1521",1.10707827628753e-75,2.1907968258041,0.194,0.167,7.42428833643945e-71,"2","SLC7A11"
"1522",2.35474309218705e-75,3.56141839718059,0.01,0.003,1.57913781248248e-70,"2","IRF6"
"1523",2.68075374458803e-75,2.42602602506165,0.053,0.031,1.79776707619563e-70,"2","TSPO"
"1524",5.42490143913168e-75,2.09467039395056,0.209,0.188,3.63804740311049e-70,"2","SELENOM"
"1525",2.24310269298099e-71,2.48930715468295,0.061,0.038,1.50426952796691e-66,"2","NES"
"1526",6.28334575730155e-71,2.97547610057479,0.014,0.005,4.21373733176156e-66,"2","CXCL2"
"1527",1.34744788570149e-70,2.3245000218824,0.301,0.324,9.03625501109131e-66,"2","TPM4"
"1528",6.42499083933755e-69,2.58938219822842,0.041,0.022,4.30872735667655e-64,"2","GBP2"
"1529",6.81306894519664e-69,2.61594397951085,0.033,0.017,4.56898029602777e-64,"2","SOX18"
"1530",6.8179833610541e-69,2.20352951580593,0.122,0.094,4.5722760015901e-64,"2","PAWR"
"1531",1.83155592833272e-68,2.91064339472485,0.019,0.008,1.22827803665849e-63,"2","OLFML3"
"1532",9.87476666423587e-68,2.34290321777851,0.199,0.179,6.62221602036986e-63,"2","SLC38A11"
"1533",2.20119673153762e-67,3.66486885466298,0.01,0.003,1.47616655210376e-62,"2","GPX8"
"1534",2.44999904249939e-67,2.04389257789752,0.093,0.149,1.64301835788094e-62,"2","LTBP4"
"1535",2.88119428674379e-67,3.18363495758865,0.044,0.025,1.93218651257612e-62,"2","ADAMTS12"
"1536",9.38580837662139e-66,4.27146936129065,0.014,0.005,6.29431081352984e-61,"2","GADL1"
"1537",1.06042714479263e-65,2.50077099642618,0.109,0.082,7.11143651840833e-61,"2","CCN3"
"1538",1.58542503980124e-65,2.38049227459481,0.085,0.059,1.06321774019151e-60,"2","KIRREL1"
"1539",2.00098218327855e-65,2.89043322140101,0.057,0.036,1.34189867175026e-60,"2","NRARP"
"1540",6.62692257284199e-64,2.40795649385284,0.1,0.074,4.4441468157993e-59,"2","IGFBP2"
"1541",2.01409136402306e-63,3.11280469815388,0.063,0.041,1.35068995054114e-58,"2","LINC01482"
"1542",3.51976283130482e-63,2.88623151516226,0.064,0.042,2.36042334992964e-58,"2","IGFBP3"
"1543",3.79550460018599e-63,2.45693188785482,0.05,0.03,2.54534129497673e-58,"2","SPTLC3"
"1544",7.68781732006839e-63,2.18934402286469,0.143,0.116,5.15560405118426e-58,"2","PFN1"
"1545",1.30025339895126e-62,3.63437864653569,0.032,0.016,8.71975934404695e-58,"2","DCDC2C"
"1546",2.37447865055397e-62,2.98079772898731,0.024,0.011,1.5923728726345e-57,"2","KCNA5"
"1547",4.6128758091598e-62,3.77328336751391,0.015,0.006,3.09348677513874e-57,"2","TENT5B"
"1548",1.39443754778647e-61,2.40116439468268,0.071,0.048,9.35137708296566e-57,"2","SMOC2"
"1549",1.39398419099547e-60,2.85092309520782,0.026,0.013,9.34833678165385e-56,"2","KIAA0040"
"1550",1.74781081119245e-60,2.1878062753504,0.077,0.053,1.17211688620188e-55,"2","LGALS3"
"1551",5.98469507198804e-60,2.84140924866959,0.027,0.013,4.01345620917662e-55,"2","COPZ2"
"1552",8.27365945042735e-60,2.33040361400009,0.22,0.211,5.54848150064559e-55,"2","MYLK"
"1553",2.10748424096972e-59,2.24336172552733,0.211,0.196,1.41332108167911e-54,"2","THSD4"
"1554",4.65361980908103e-59,2.94382538481683,0.042,0.024,3.12081051636592e-54,"2","IGF2BP2"
"1555",4.56050186855355e-58,2.71973770805217,0.037,0.02,3.05836376308938e-53,"2","FLVCR2"
"1556",1.50271164859699e-57,3.0229007383345,0.075,0.052,1.00774848578211e-52,"2","PTGIS"
"1557",2.81924899233827e-56,2.17659034586167,0.127,0.101,1.89064475924189e-51,"2","SLC9A3R2"
"1558",8.00933542933519e-56,2.57980692637144,0.088,0.064,5.37122052562076e-51,"2","SLC6A13"
"1559",1.78450177696626e-55,2.42457378278844,0.046,0.028,1.19672258166911e-50,"2","SERPINH1"
"1560",4.11551376700243e-55,2.26111438632804,0.123,0.099,2.75994584242717e-50,"2","KCTD12"
"1561",4.95906599193931e-55,3.1684106933246,0.03,0.016,3.32564883551434e-50,"2","SFRP2"
"1562",1.08796031352671e-54,2.02806571949168,0.375,0.454,7.29607945457285e-50,"2","AKAP12"
"1563",2.00621333556161e-54,2.07454644519381,0.026,0.013,1.34540678709433e-49,"2","MNDA"
"1564",7.41538869550884e-53,2.55453634054474,0.089,0.066,4.97290796698214e-48,"2","MYO1C"
"1565",1.36845565089683e-52,3.69119925352777,0.014,0.006,9.17713728604435e-48,"2","MYOCD-AS1"
"1566",2.56603298792279e-52,3.699036935848,0.02,0.009,1.72083304236078e-47,"2","SLC22A2"
"1567",5.11759902622777e-52,3.04273269510381,0.017,0.007,3.43196425896887e-47,"2","MT1A"
"1568",1.22171611210848e-51,2.1101399639734,0.124,0.1,8.19307259102191e-47,"2","SLC26A3"
"1569",1.789543200137e-51,2.04216770945675,0.077,0.054,1.20010346087588e-46,"2","PGM5"
"1570",1.9198290640487e-51,2.05999447669932,0.037,0.021,1.28747576693234e-46,"2","TBX3"
"1571",2.87801586809904e-51,2.35590974194184,0.05,0.032,1.93005500146458e-46,"2","CPAMD8"
"1572",3.12285878788085e-51,2.50117803380811,0.028,0.015,2.09425156032865e-46,"2","TRIP10"
"1573",1.26275827420385e-50,2.85398118671055,0.038,0.023,8.46830953846586e-46,"2","PLAC9"
"1574",2.18330494865095e-50,3.03323366480709,0.017,0.008,1.4641679646643e-45,"2","WEE1"
"1575",2.32090340265582e-50,2.75882224695189,0.091,0.069,1.55644423988905e-45,"2","CYP1B1"
"1576",4.73004882710326e-50,2.70651575795171,0.029,0.015,3.17206534443199e-45,"2","A4GALT"
"1577",1.01099487162623e-49,2.69687322261334,0.025,0.013,6.77993380809984e-45,"2","TES"
"1578",4.2083383767721e-49,4.00415854361366,0.013,0.005,2.82219588223091e-44,"2","LINC00989"
"1579",6.43103121944528e-49,3.25077575419023,0.01,0.004,4.3127781563844e-44,"2","LINC00841"
"1580",9.14026578023477e-48,2.73030875055567,0.024,0.013,6.12964503754104e-43,"2","HLA-B.3"
"1581",4.32653938698162e-47,3.18332181321404,0.01,0.003,2.90146384369761e-42,"2","AC092958.4"
"1582",5.1098371104224e-47,2.67671859530742,0.091,0.069,3.42675896299147e-42,"2","CAV2"
"1583",1.12378371052929e-46,4.07532175681336,0.01,0.004,7.53631831955149e-42,"2","LINC01611"
"1584",5.3892453436724e-46,2.90916164890039,0.121,0.101,3.61413571237359e-41,"2","WTIP"
"1585",5.67903494029928e-46,2.81522882249587,0.018,0.009,3.8084744116635e-41,"2","THBD"
"1586",2.60908562603313e-45,2.85949559703325,0.012,0.005,1.74970500253034e-40,"2","MTCO1P40"
"1587",3.02154046924884e-45,2.80508988496873,0.013,0.005,2.02630546948766e-40,"2","HLA-C.3"
"1588",4.08784860636691e-45,3.04972934868675,0.056,0.038,2.74139303240178e-40,"2","CACNA1H"
"1589",1.20436967991774e-44,2.89759613880011,0.066,0.047,8.07674394746433e-40,"2","LMCD1"
"1590",5.23446175350111e-44,2.99112262118769,0.061,0.043,3.51033474113292e-39,"2","LINC00924"
"1591",7.70029566188088e-44,3.23213494926542,0.015,0.007,5.16397227677055e-39,"2","CASP17P"
"1592",1.67317103592391e-43,2.61194959033874,0.035,0.021,1.12206196011129e-38,"2","PLEKHG2"
"1593",2.29564864657284e-43,2.29655712653424,0.213,0.319,1.53950789536468e-38,"2","PPP1CB"
"1594",6.37763750410953e-43,2.25257628702428,0.193,0.282,4.27697126300593e-38,"2","PELI1"
"1595",6.87198769031893e-43,2.72608255941994,0.04,0.025,4.60849238488168e-38,"2","TGFBI"
"1596",1.7037045465201e-42,2.10056403623241,0.042,0.027,1.14253834298731e-37,"2","CD34"
"1597",2.71836873929826e-42,3.2628232759479,0.01,0.004,1.8229924439482e-37,"2","PLAU"
"1598",6.01761830425828e-42,3.62061418948333,0.012,0.005,4.03553518720169e-37,"2","AC099782.3"
"1599",8.63261001713955e-42,2.93235170850755,0.021,0.011,5.78920092969413e-37,"2","TEAD2"
"1600",1.71942845832172e-41,2.98282045096718,0.013,0.006,1.15308311271971e-36,"2","FZD10-AS1"
"1601",5.67578005591031e-41,3.12929800893937,0.015,0.007,3.80629162109457e-36,"2","P2RX1"
"1602",7.82270573064213e-41,2.39893860691095,0.023,0.012,5.24606291708322e-36,"2","CLEC2B"
"1603",2.28448524684132e-40,2.2420114072658,0.039,0.024,1.53202149623673e-35,"2","CDH5"
"1604",4.96528822278544e-40,3.0420098839777,0.023,0.013,3.32982158796437e-35,"2","PCOLCE"
"1605",8.68454372731245e-39,2.97032602237308,0.015,0.007,5.82402871441027e-34,"2","FOXF1"
"1606",1.33319503907385e-38,2.90337068437048,0.013,0.005,8.94067257103706e-34,"2","CD248"
"1607",2.20691213049837e-38,2.39312481204231,0.074,0.056,1.47999941295481e-33,"2","IGFBP6"
"1608",6.63544585948988e-38,2.26897055762512,0.031,0.019,4.4498627022911e-33,"2","H1-2"
"1609",8.22691145566555e-38,2.09637602590762,0.016,0.033,5.51713136039843e-33,"2","SERPIND1"
"1610",1.11263548380584e-37,2.12210783909203,0.038,0.025,7.46155608149871e-33,"2","TNFSF10"
"1611",1.37630448808096e-37,2.94355272806925,0.05,0.034,9.22977315796853e-33,"2","PTGS2"
"1612",1.89171145883982e-37,2.42903101038241,0.026,0.015,1.26861953852716e-32,"2","CLEC1A"
"1613",3.13098894709047e-37,2.81752333183191,0.03,0.018,2.09970380769781e-32,"2","RRAD"
"1614",3.99249740371011e-37,2.3817197317029,0.049,0.033,2.67744860887608e-32,"2","HMCN1"
"1615",1.25576307598939e-36,2.39551660139828,0.067,0.049,8.42139834020002e-32,"2","RERGL"
"1616",2.36017984737028e-36,2.28053890783352,0.086,0.067,1.58278380924346e-31,"2","OSMR"
"1617",6.60388011607592e-36,3.74287255368899,0.014,0.007,4.42869408344283e-31,"2","AC079148.2"
"1618",2.54833189924148e-35,2.48591410669982,0.025,0.014,1.70896233826932e-30,"2","RPL10P9"
"1619",7.71830283292939e-35,2.56835183411902,0.043,0.029,5.17604824581911e-30,"2","EMP3"
"1620",5.1721228463254e-34,2.55328555153387,0.021,0.011,3.46852902320274e-29,"2","GBP1"
"1621",1.18964077890907e-33,2.71688436572026,0.01,0.004,7.97796899152003e-29,"2","FZD2"
"1622",2.12192426053446e-33,2.57700664282711,0.082,0.065,1.42300484759962e-28,"2","ARID5A"
"1623",4.16532802979367e-33,2.5053810432405,0.04,0.026,2.79335228334023e-28,"2","MAP7D3"
"1624",4.37344495428785e-33,2.15879983318446,0.138,0.122,2.93291965524452e-28,"2","NFKBIA"
"1625",1.35527461871569e-31,2.52524853569978,0.245,0.265,9.08874264803113e-27,"2","MSRB3"
"1626",4.94644316800746e-31,2.26204577463292,0.03,0.019,3.31718371732916e-26,"2","CCDC80"
"1627",9.86649538749155e-31,2.84975990322324,0.047,0.033,6.61666913675958e-26,"2","MARVELD1"
"1628",1.14862385959569e-30,2.41677441445712,0.109,0.093,7.70290132722061e-26,"2","SERPING1"
"1629",1.8239292602075e-30,2.33781995858629,0.05,0.036,1.22316344048036e-25,"2","MAFF"
"1630",3.53591380593979e-30,2.05667928013061,0.064,0.092,2.37125451653934e-25,"2","TEX41"
"1631",4.70059342902385e-30,2.69161017691858,0.012,0.006,3.15231196537198e-25,"2","SLC1A5"
"1632",5.4066293737571e-30,2.63371822587979,0.024,0.014,3.62579379062899e-25,"2","C15orf39"
"1633",9.80280258186487e-30,2.14239006570119,0.026,0.016,6.57395546745022e-25,"2","CASP4"
"1634",1.72731008616391e-29,3.26744163724482,0.039,0.026,1.15836868998324e-24,"2","TP63"
"1635",8.49360566256432e-29,3.652892434537,0.011,0.005,5.69598182942888e-24,"2","INSRR"
"1636",2.69616462969322e-28,2.53408422818114,0.031,0.049,1.80810192396487e-23,"2","SLC22A8"
"1637",4.38632090403431e-28,2.98863732672813,0.014,0.007,2.94155452466349e-23,"2","ACTC1"
"1638",1.41023237878983e-27,2.07588935575082,0.043,0.03,9.45730037864038e-23,"2","ANXA3"
"1639",1.50510508770907e-27,2.56436979472133,0.016,0.009,1.00935357391945e-22,"2","FZD7"
"1640",1.71427019964238e-27,2.21851191841066,0.202,0.205,1.14962388128417e-22,"2","HES4"
"1641",8.48445882084876e-27,2.16122846064675,0.117,0.102,5.6898477744376e-22,"2","SLC7A2"
"1642",5.67304569252841e-26,2.64899776902443,0.026,0.016,3.8044579023234e-21,"2","ALKAL2"
"1643",7.33379432861909e-26,2.65743855872437,0.019,0.011,4.91818915265854e-21,"2","ARHGEF35-AS1"
"1644",7.87830614384998e-26,2.32509077879343,0.097,0.083,5.28334966618868e-21,"2","TP53I11"
"1645",1.75556246480017e-25,2.43291689709024,0.027,0.018,1.17731530014429e-20,"2","HLA-C.4"
"1646",7.99827453441729e-25,2.08914971014559,0.135,0.123,5.36380286827093e-20,"2","ANXA5"
"1647",1.18136421587768e-24,2.09193354052016,0.032,0.021,7.92246470451889e-20,"2","GIMAP7"
